name,salary,season,team,shoots,height_cm,weight_kg
Ty Lawson,1438690,2010,Denver Nuggets,Right,180.34,88.53
Ty Lawson,1546560,2011,Denver Nuggets,Right,180.34,88.53
Ty Lawson,1654440,2012,Denver Nuggets,Right,180.34,88.53
Ty Lawson,2544529,2013,Denver Nuggets,Right,180.34,88.53
Ty Lawson,10786517,2014,Denver Nuggets,Right,180.34,88.53
Ty Lawson,11595506,2015,Denver Nuggets,Right,180.34,88.53
Ty Lawson,12404495,2016,Houston Rockets,Right,180.34,88.53
Ty Lawson,265058,2016,Indiana Pacers,Right,180.34,88.53
Ty Lawson,1315448,2017,Sacramento Kings,Right,180.34,88.53
Ty Lawson,8313,2018,Washington Wizards,Right,180.34,88.53
Tyler Ennis,1590720,2015,Milwaukee Bucks,Right,190.5,88.076
Tyler Ennis,1662360,2016,Milwaukee Bucks,Right,190.5,88.076
Tyler Ennis,1733880,2017,Los Angeles Lakers,Right,190.5,88.076
Tyler Ennis,1524305,2018,Los Angeles Lakers,Right,190.5,88.076
Tyler Hansbrough,1859160,2010,Indiana Pacers,Right,205.74,113.5
Tyler Hansbrough,1998600,2011,Indiana Pacers,Right,205.74,113.5
Tyler Hansbrough,2138040,2012,Indiana Pacers,Right,205.74,113.5
Tyler Hansbrough,3055259,2013,Indiana Pacers,Right,205.74,113.5
Tyler Hansbrough,3183000,2014,Toronto Raptors,Right,205.74,113.5
Tyler Hansbrough,3326235,2015,Toronto Raptors,Right,205.74,113.5
Tyler Hansbrough,1185784,2016,Charlotte Hornets,Right,205.74,113.5
Tyler Honeycutt,775000,2012,Sacramento Kings,Right,203.2,85.352
Tyler Honeycutt,809875,2013,Houston Rockets,Right,203.2,85.352
Tyler Honeycutt,100000,2014,Houston Rockets,Right,203.2,85.352
Tyler Johnson,507336,2015,Miami Heat,Left,193.04,84.444
Tyler Johnson,845059,2016,Miami Heat,Left,193.04,84.444
Tyler Johnson,5628000,2017,Miami Heat,Left,193.04,84.444
Tyler Johnson,5881260,2018,Miami Heat,Left,193.04,84.444
Tyler Zeller,1563120,2013,Cleveland Cavaliers,Right,213.36,113.5
Tyler Zeller,1633440,2014,Cleveland Cavaliers,Right,213.36,113.5
Tyler Zeller,1703760,2015,Boston Celtics,Right,213.36,113.5
Tyler Zeller,2616975,2016,Boston Celtics,Right,213.36,113.5
Tyler Zeller,8000000,2017,Boston Celtics,Right,213.36,113.5
Tyler Zeller,1709538,2018,Milwaukee Bucks,Right,213.36,113.5
Tyreke Evans,3610080,2010,Sacramento Kings,Right,198.12,99.88
Tyreke Evans,3880920,2011,Sacramento Kings,Right,198.12,99.88
Tyreke Evans,4151640,2012,Sacramento Kings,Right,198.12,99.88
Tyreke Evans,5251825,2013,Sacramento Kings,Right,198.12,99.88
Tyreke Evans,10300000,2014,New Orleans Pelicans,Right,198.12,99.88
Tyreke Evans,10763500,2015,New Orleans Pelicans,Right,198.12,99.88
Tyreke Evans,11227000,2016,New Orleans Pelicans,Right,198.12,99.88
Tyreke Evans,10661286,2017,Sacramento Kings,Right,198.12,99.88
Tyreke Evans,3290000,2018,Memphis Grizzlies,Right,198.12,99.88
Tyrone Corbin,510000,2000,Sacramento Kings,Right,198.12,95.34
Tyrone Corbin,1000000,2001,Toronto Raptors,Right,198.12,95.34
Tyrone Hill,6422400,2000,Philadelphia 76ers,Right,205.74,108.96
Tyrone Hill,7300000,2001,Philadelphia 76ers,Right,205.74,108.96
Tyrone Hill,6600000,2002,Cleveland Cavaliers,Right,205.74,108.96
Tyrone Hill,6600000,2003,Cleveland Cavaliers,Right,205.74,108.96
Tyrone Hill,221829,2004,Miami Heat,Right,205.74,108.96
Tyrone Nesby,2716667,2000,Los Angeles Clippers,Right,198.12,102.15
Tyrone Nesby,2990000,2001,Washington Wizards,Right,198.12,102.15
Tyrone Nesby,3260000,2002,Washington Wizards,Right,198.12,102.15
Tyronn Lue,809280,2000,Los Angeles Lakers,Right,182.88,79.45
Tyronn Lue,865800,2001,Los Angeles Lakers,Right,182.88,79.45
Tyronn Lue,1700000,2002,Washington Wizards,Right,182.88,79.45
Tyronn Lue,1870000,2003,Washington Wizards,Right,182.88,79.45
Tyronn Lue,1500000,2004,Orlando Magic,Right,182.88,79.45
Tyronn Lue,1600000,2005,Houston Rockets,Right,182.88,79.45
Tyronn Lue,3500000,2006,Atlanta Hawks,Right,182.88,79.45
Tyronn Lue,3500000,2007,Atlanta Hawks,Right,182.88,79.45
Tyronn Lue,3500000,2008,Sacramento Kings,Right,182.88,79.45
Tyronn Lue,2250000,2009,Orlando Magic,Right,182.88,79.45
Tyrus Thomas,3260760,2007,Chicago Bulls,Right,205.74,97.61
Tyrus Thomas,3505320,2008,Chicago Bulls,Right,205.74,97.61
Tyrus Thomas,3749880,2009,Chicago Bulls,Right,205.74,97.61
Tyrus Thomas,4743598,2010,Charlotte Bobcats,Right,205.74,97.61
Tyrus Thomas,6611570,2011,Charlotte Bobcats,Right,205.74,97.61
Tyrus Thomas,7305765,2012,Charlotte Bobcats,Right,205.74,97.61
Tyrus Thomas,8000000,2013,Charlotte Bobcats,Right,205.74,97.61
Tyrus Thomas,9388000,2015,Charlotte Hornets,Right,205.74,97.61
Tyrus Thomas,72234,2015,Memphis Grizzlies,Right,205.74,97.61
Tyshawn Taylor,473604,2013,Brooklyn Nets,Right,190.5,83.99
Tyshawn Taylor,788872,2014,Brooklyn Nets,Right,190.5,83.99
Tyson Chandler,3308160,2002,Chicago Bulls,Right,215.9,106.69
Tyson Chandler,3556200,2003,Chicago Bulls,Right,215.9,106.69
Tyson Chandler,3804360,2004,Chicago Bulls,Right,215.9,106.69
Tyson Chandler,4801102,2005,Chicago Bulls,Right,215.9,106.69
Tyson Chandler,9000000,2006,Chicago Bulls,Right,215.9,106.69
Tyson Chandler,9150000,2007,New Orleans/Oklahoma City Hornets,Right,215.9,106.69
Tyson Chandler,10250000,2008,New Orleans Hornets,Right,215.9,106.69
Tyson Chandler,11350000,2009,New Orleans Hornets,Right,215.9,106.69
Tyson Chandler,11850000,2010,Charlotte Bobcats,Right,215.9,106.69
Tyson Chandler,12600000,2011,Dallas Mavericks,Right,215.9,106.69
Tyson Chandler,13107837,2012,New York Knicks,Right,215.9,106.69
Tyson Chandler,13604188,2013,New York Knicks,Right,215.9,106.69
Tyson Chandler,14100538,2014,New York Knicks,Right,215.9,106.69
Tyson Chandler,14598888,2015,Dallas Mavericks,Right,215.9,106.69
Tyson Chandler,13000000,2016,Phoenix Suns,Right,215.9,106.69
Tyson Chandler,12415000,2017,Phoenix Suns,Right,215.9,106.69
Tyson Chandler,13000000,2018,Phoenix Suns,Right,215.9,106.69
Tyus Edney,523500,2001,Indiana Pacers,Right,177.8,69.008
Udonis Haslem,366931,2004,Miami Heat,Right,203.2,104.42
Udonis Haslem,620046,2005,Miami Heat,Right,203.2,104.42
Udonis Haslem,5000000,2006,Miami Heat,Right,203.2,104.42
Udonis Haslem,5525000,2007,Miami Heat,Right,203.2,104.42
Udonis Haslem,6050000,2008,Miami Heat,Right,203.2,104.42
Udonis Haslem,6575000,2009,Miami Heat,Right,203.2,104.42
Udonis Haslem,7100000,2010,Miami Heat,Right,203.2,104.42
Udonis Haslem,3500000,2011,Miami Heat,Right,203.2,104.42
Udonis Haslem,3780000,2012,Miami Heat,Right,203.2,104.42
Udonis Haslem,4060000,2013,Miami Heat,Right,203.2,104.42
Udonis Haslem,4340000,2014,Miami Heat,Right,203.2,104.42
Udonis Haslem,2732000,2015,Miami Heat,Right,203.2,104.42
Udonis Haslem,2854940,2016,Miami Heat,Right,203.2,104.42
Udonis Haslem,4000000,2017,Miami Heat,Right,203.2,104.42
Udonis Haslem,1471382,2018,Miami Heat,Right,203.2,104.42
Uros Slokar,412718,2007,Toronto Raptors,Left,208.28,108.052
Vassilis Spanoulis,1800000,2007,Houston Rockets,Right,193.04,88.53
Vassilis Spanoulis,1944000,2008,San Antonio Spurs,Right,193.04,88.53
Vernon Macklin,473604,2012,Detroit Pistons,Right,208.28,103.058
Vernon Maxwell,1430000,2000,Seattle SuperSonics,Right,193.04,81.72
Vernon Maxwell,1570000,2001,New York Knicks,Right,193.04,81.72
Vernon Maxwell,1000000,2001,Philadelphia 76ers,Right,193.04,81.72
Vernon Maxwell,473000,2002,New York Knicks,Right,193.04,81.72
Viacheslav Kravtsov,1500000,2014,Milwaukee Bucks,Right,213.36,118.04
Victor Alexander,653350,2002,Detroit Pistons,Right,205.74,120.31
Victor Claver,1300000,2013,Portland Trail Blazers,Right,205.74,101.696
Victor Claver,1330000,2014,Portland Trail Blazers,Right,205.74,101.696
Victor Claver,1370000,2015,Denver Nuggets,Right,205.74,101.696
Victor Oladipo,4763760,2014,Orlando Magic,Right,193.04,95.34
Victor Oladipo,4978200,2015,Orlando Magic,Right,193.04,95.34
Victor Oladipo,5192520,2016,Orlando Magic,Right,193.04,95.34
Victor Oladipo,6552960,2017,Oklahoma City Thunder,Right,193.04,95.34
Victor Oladipo,21000000,2018,Indiana Pacers,Right,193.04,95.34
Viktor Khryapa,1019400,2005,Portland Trail Blazers,Right,205.74,95.34
Viktor Khryapa,1095960,2006,Portland Trail Blazers,Right,205.74,95.34
Viktor Khryapa,1172400,2007,Chicago Bulls,Right,205.74,95.34
Viktor Khryapa,1928598,2008,Chicago Bulls,Right,205.74,95.34
Vin Baker,9000000,2000,Seattle SuperSonics,Right,210.82,105.328
Vin Baker,10130000,2001,Seattle SuperSonics,Right,210.82,105.328
Vin Baker,11250000,2002,Seattle SuperSonics,Right,210.82,105.328
Vin Baker,12375000,2003,Boston Celtics,Right,210.82,105.328
Vin Baker,13500000,2004,Boston Celtics,Right,210.82,105.328
Vin Baker,5333333,2005,Boston Celtics,Right,210.82,105.328
Vin Baker,3500000,2005,New York Knicks,Right,210.82,105.328
Vin Baker,5333333,2006,Boston Celtics,Right,210.82,105.328
Vin Baker,3850000,2006,Houston Rockets,Right,210.82,105.328
Vin Baker,5243334,2007,Boston Celtics,Right,210.82,105.328
Vin Baker,86221,2007,Minnesota Timberwolves,Right,210.82,105.328
Vince Carter,2267280,2000,Toronto Raptors,Right,198.12,97.61
Vince Carter,2425440,2001,Toronto Raptors,Right,198.12,97.61
Vince Carter,3073032,2002,Toronto Raptors,Right,198.12,97.61
Vince Carter,10067750,2003,Toronto Raptors,Right,198.12,97.61
Vince Carter,11326219,2004,Toronto Raptors,Right,198.12,97.61
Vince Carter,12584688,2005,New Jersey Nets,Right,198.12,97.61
Vince Carter,13843156,2006,New Jersey Nets,Right,198.12,97.61
Vince Carter,15101625,2007,New Jersey Nets,Right,198.12,97.61
Vince Carter,13320000,2008,New Jersey Nets,Right,198.12,97.61
Vince Carter,14724125,2009,New Jersey Nets,Right,198.12,97.61
Vince Carter,16300000,2010,Orlando Magic,Right,198.12,97.61
Vince Carter,17300000,2011,Phoenix Suns,Right,198.12,97.61
Vince Carter,18300000,2012,Phoenix Suns,Right,198.12,97.61
Vince Carter,3000000,2012,Dallas Mavericks,Right,198.12,97.61
Vince Carter,3090000,2013,Dallas Mavericks,Right,198.12,97.61
Vince Carter,3180000,2014,Dallas Mavericks,Right,198.12,97.61
Vince Carter,3911981,2015,Memphis Grizzlies,Right,198.12,97.61
Vince Carter,4088091,2016,Memphis Grizzlies,Right,198.12,97.61
Vince Carter,4264057,2017,Memphis Grizzlies,Right,198.12,97.61
Vince Carter,8000000,2018,Sacramento Kings,Right,198.12,97.61
Vinny Del Negro,1925000,2000,Milwaukee Bucks,Right,193.04,83.99
Vinny Del Negro,2100000,2001,Golden State Warriors,Right,193.04,83.99
Vinny Del Negro,2275000,2002,Los Angeles Clippers,Right,193.04,83.99
Vitaly Potapenko,3810000,2000,Boston Celtics,Right,208.28,127.12
Vitaly Potapenko,4290000,2001,Boston Celtics,Right,208.28,127.12
Vitaly Potapenko,4762500,2002,Boston Celtics,Right,208.28,127.12
Vitaly Potapenko,5238750,2003,Seattle SuperSonics,Right,208.28,127.12
Vitaly Potapenko,5715000,2004,Seattle SuperSonics,Right,208.28,127.12
Vitaly Potapenko,6191250,2005,Seattle SuperSonics,Right,208.28,127.12
Vitaly Potapenko,3320000,2006,Seattle SuperSonics,Right,208.28,127.12
Vitaly Potapenko,3674584,2007,Sacramento Kings,Right,208.28,127.12
Vitor Faverani,2090000,2015,Boston Celtics,Right,210.82,118.04
Vlade Divac,8837774,2000,Sacramento Kings,Right,215.9,110.322
Vlade Divac,9640000,2001,Sacramento Kings,Right,215.9,110.322
Vlade Divac,10444642,2002,Sacramento Kings,Right,215.9,110.322
Vlade Divac,11248076,2003,Sacramento Kings,Right,215.9,110.322
Vlade Divac,12051510,2004,Sacramento Kings,Right,215.9,110.322
Vlade Divac,4903000,2005,Los Angeles Lakers,Right,215.9,110.322
Vlade Divac,2000000,2006,Los Angeles Lakers,Right,215.9,110.322
Vladimir Radmanovic,1452000,2002,Seattle SuperSonics,Right,208.28,103.058
Vladimir Radmanovic,1560840,2003,Seattle SuperSonics,Right,208.28,103.058
Vladimir Radmanovic,1669800,2004,Seattle SuperSonics,Right,208.28,103.058
Vladimir Radmanovic,2300984,2005,Seattle SuperSonics,Right,208.28,103.058
Vladimir Radmanovic,3166155,2006,Seattle SuperSonics,Right,208.28,103.058
Vladimir Radmanovic,5215000,2007,Los Angeles Lakers,Right,208.28,103.058
Vladimir Radmanovic,5632200,2008,Los Angeles Lakers,Right,208.28,103.058
Vladimir Radmanovic,6049400,2009,Charlotte Bobcats,Right,208.28,103.058
Vladimir Radmanovic,6466600,2010,Golden State Warriors,Right,208.28,103.058
Vladimir Radmanovic,6883800,2011,Golden State Warriors,Right,208.28,103.058
Vladimir Radmanovic,1352181,2012,Atlanta Hawks,Right,208.28,103.058
Vladimir Radmanovic,1352181,2013,Chicago Bulls,Right,208.28,103.058
Vladimir Stepania,700320,2000,Seattle SuperSonics,Right,213.36,107.144
Vladimir Stepania,749160,2001,Toronto Raptors,Right,213.36,107.144
Vladimir Stepania,565850,2002,Miami Heat,Right,213.36,107.144
Vladimir Stepania,1350000,2003,Miami Heat,Right,213.36,107.144
Vladimir Stepania,751179,2004,Portland Trail Blazers,Right,213.36,107.144
Vladimir Stepania,1100000,2005,Portland Trail Blazers,Right,213.36,107.144
Von Wafer,398762,2006,Los Angeles Lakers,Right,195.58,95.34
Von Wafer,24300,2007,Los Angeles Clippers,Right,195.58,95.34
Von Wafer,770610,2008,Portland Trail Blazers,Right,195.58,95.34
Von Wafer,826269,2009,Houston Rockets,Right,195.58,95.34
Von Wafer,915852,2011,Boston Celtics,Right,195.58,95.34
Vonteego Cummings,704400,2000,Golden State Warriors,Right,190.5,83.99
Vonteego Cummings,757200,2001,Golden State Warriors,Right,190.5,83.99
Vonteego Cummings,810000,2002,Philadelphia 76ers,Right,190.5,83.99
Voshon Lenard,3308516,2000,Miami Heat,Right,193.04,93.07
Voshon Lenard,3780000,2001,Denver Nuggets,Right,193.04,93.07
Voshon Lenard,4252435,2002,Denver Nuggets,Right,193.04,93.07
Voshon Lenard,824935,2003,Toronto Raptors,Right,193.04,93.07
Voshon Lenard,1200000,2004,Denver Nuggets,Right,193.04,93.07
Voshon Lenard,3250000,2005,Denver Nuggets,Right,193.04,93.07
Voshon Lenard,3520000,2006,Denver Nuggets,Right,193.04,93.07
Walker Russell,374289,2012,Detroit Pistons,Right,182.88,77.18
Walker Russell,374289,2012,Detroit Pistons,Right,182.88,77.18
Wally Szczerbiak,2011440,2000,Minnesota Timberwolves,Right,200.66,110.776
Wally Szczerbiak,2162280,2001,Minnesota Timberwolves,Right,200.66,110.776
Wally Szczerbiak,2313240,2002,Minnesota Timberwolves,Right,200.66,110.776
Wally Szczerbiak,2933187,2003,Minnesota Timberwolves,Right,200.66,110.776
Wally Szczerbiak,8000000,2004,Minnesota Timberwolves,Right,200.66,110.776
Wally Szczerbiak,9000000,2005,Minnesota Timberwolves,Right,200.66,110.776
Wally Szczerbiak,10000000,2006,Minnesota Timberwolves,Right,200.66,110.776
Wally Szczerbiak,11775000,2007,Boston Celtics,Right,200.66,110.776
Wally Szczerbiak,12775000,2008,Cleveland Cavaliers,Right,200.66,110.776
Wally Szczerbiak,13775000,2009,Cleveland Cavaliers,Right,200.66,110.776
Walt Williams,3750000,2000,Houston Rockets,Right,203.2,99.426
Walt Williams,4250000,2001,Houston Rockets,Right,203.2,99.426
Walt Williams,5000000,2002,Houston Rockets,Right,203.2,99.426
Walt Williams,1030000,2003,Dallas Mavericks,Right,203.2,99.426
Walter Herrmann,1800000,2007,Charlotte Bobcats,Right,205.74,102.15
Walter Herrmann,1944000,2008,Detroit Pistons,Right,205.74,102.15
Walter Herrmann,2000000,2009,Detroit Pistons,Right,205.74,102.15
Walter McCarty,2500000,2000,Boston Celtics,Right,208.28,104.42
Walter McCarty,2670000,2001,Boston Celtics,Right,208.28,104.42
Walter McCarty,3125000,2002,Boston Celtics,Right,208.28,104.42
Walter McCarty,762435,2003,Boston Celtics,Right,208.28,104.42
Walter McCarty,1200000,2004,Boston Celtics,Right,208.28,104.42
Walter McCarty,1337500,2005,Boston Celtics,Right,208.28,104.42
Walter McCarty,1035000,2006,Los Angeles Clippers,Right,208.28,104.42
Walter Sharpe,442114,2009,Detroit Pistons,Right,205.74,111.23
Wang Zhizhi,465850,2002,Dallas Mavericks,Left,213.36,115.77
Wang Zhizhi,1900000,2003,Los Angeles Clippers,Left,213.36,115.77
Wang Zhizhi,2090000,2004,Los Angeles Clippers,Left,213.36,115.77
Wang Zhizhi,530943,2004,Miami Heat,Left,213.36,115.77
Wang Zhizhi,745046,2005,Miami Heat,Left,213.36,115.77
Wayne Ellington,1003560,2010,Minnesota Timberwolves,Right,193.04,90.8
Wayne Ellington,1078800,2011,Minnesota Timberwolves,Right,193.04,90.8
Wayne Ellington,1154040,2012,Minnesota Timberwolves,Right,193.04,90.8
Wayne Ellington,2083042,2013,Cleveland Cavaliers,Right,193.04,90.8
Wayne Ellington,2652000,2014,Dallas Mavericks,Right,193.04,90.8
Wayne Ellington,1063384,2015,Los Angeles Lakers,Right,193.04,90.8
Wayne Ellington,923780,2015,Sacramento Kings,Right,193.04,90.8
Wayne Ellington,1500000,2016,Brooklyn Nets,Right,193.04,90.8
Wayne Ellington,923670,2016,Sacramento Kings,Right,193.04,90.8
Wayne Ellington,6000000,2017,Miami Heat,Right,193.04,90.8
Wayne Ellington,923670,2017,Sacramento Kings,Right,193.04,90.8
Wayne Ellington,6270000,2018,Miami Heat,Right,193.04,90.8
Wayne Simien,867720,2006,Miami Heat,Right,205.74,115.77
Wayne Simien,932760,2007,Miami Heat,Right,205.74,115.77
Wayne Turner,30000,2000,Boston Celtics,Right,187.96,86.26
Wesley Johnson,3726600,2011,Minnesota Timberwolves,Right,200.66,93.07
Wesley Johnson,4006080,2012,Minnesota Timberwolves,Right,200.66,93.07
Wesley Johnson,4285560,2013,Phoenix Suns,Right,200.66,93.07
Wesley Johnson,916099,2014,Los Angeles Lakers,Right,200.66,93.07
Wesley Johnson,981084,2015,Los Angeles Lakers,Right,200.66,93.07
Wesley Johnson,1100600,2016,Los Angeles Clippers,Right,200.66,93.07
Wesley Johnson,5628000,2017,Los Angeles Clippers,Right,200.66,93.07
Wesley Johnson,5881260,2018,Los Angeles Clippers,Right,200.66,93.07
Wesley Matthews,457588,2010,Utah Jazz,Right,195.58,99.88
Wesley Matthews,5765000,2011,Portland Trail Blazers,Right,195.58,99.88
Wesley Matthews,6135160,2012,Portland Trail Blazers,Right,195.58,99.88
Wesley Matthews,6505320,2013,Portland Trail Blazers,Right,195.58,99.88
Wesley Matthews,6875480,2014,Portland Trail Blazers,Right,195.58,99.88
Wesley Matthews,7245640,2015,Portland Trail Blazers,Right,195.58,99.88
Wesley Matthews,16400000,2016,Dallas Mavericks,Right,195.58,99.88
Wesley Matthews,17100000,2017,Dallas Mavericks,Right,195.58,99.88
Wesley Matthews,17884176,2018,Dallas Mavericks,Right,195.58,99.88
Wesley Person,4900000,2000,Cleveland Cavaliers,Right,198.12,88.53
Wesley Person,5600000,2001,Cleveland Cavaliers,Right,198.12,88.53
Wesley Person,6300000,2002,Cleveland Cavaliers,Right,198.12,88.53
Wesley Person,7000000,2003,Memphis Grizzlies,Right,198.12,88.53
Wesley Person,7700000,2004,Portland Trail Blazers,Right,198.12,88.53
Wesley Person,1600000,2005,Miami Heat,Right,198.12,88.53
Wesley Person,1760000,2006,Miami Heat,Right,198.12,88.53
Will Barton,550000,2013,Portland Trail Blazers,Right,198.12,78.996
Will Barton,788872,2014,Portland Trail Blazers,Right,198.12,78.996
Will Barton,915243,2015,Denver Nuggets,Right,198.12,78.996
Will Barton,3333333,2016,Denver Nuggets,Right,198.12,78.996
Will Barton,3533333,2017,Denver Nuggets,Right,198.12,78.996
Will Barton,3533333,2018,Denver Nuggets,Right,198.12,78.996
Will Blalock,412718,2007,Detroit Pistons,Right,182.88,93.07
Will Bynum,711517,2009,Detroit Pistons,Right,182.88,83.99
Will Bynum,825497,2010,Detroit Pistons,Right,182.88,83.99
Will Bynum,3250000,2011,Detroit Pistons,Right,182.88,83.99
Will Bynum,3250000,2012,Detroit Pistons,Right,182.88,83.99
Will Bynum,3250000,2013,Detroit Pistons,Right,182.88,83.99
Will Bynum,2790343,2014,Detroit Pistons,Right,182.88,83.99
Will Bynum,2915908,2015,Boston Celtics,Right,182.88,83.99
Will Bynum,144468,2015,Washington Wizards,Right,182.88,83.99
Will Cherry,25000,2015,Toronto Raptors,Right,182.88,83.99
Will Conroy,20279,2007,Memphis Grizzlies,Right,187.96,88.53
Will Conroy,15099,2007,Los Angeles Clippers,Right,187.96,88.53
Will Conroy,48559,2010,Houston Rockets,Right,187.96,88.53
Will Conroy,85439,2013,Minnesota Timberwolves,Right,187.96,88.53
Will Perdue,5300000,2000,Chicago Bulls,Right,213.36,108.96
Will Perdue,2250000,2001,Portland Trail Blazers,Right,213.36,108.96
Will Perdue,1320000,2002,Los Angeles Clippers,Right,213.36,108.96
Will Solomon,332817,2002,Memphis Grizzlies,Right,185.42,83.99
Will Solomon,711517,2009,Sacramento Kings,Right,185.42,83.99
William Avery,1196520,2000,Minnesota Timberwolves,Right,187.96,89.438
William Avery,1286160,2001,Minnesota Timberwolves,Right,187.96,89.438
William Avery,1375920,2002,Minnesota Timberwolves,Right,187.96,89.438
Willie Cauley-Stein,3398280,2016,Sacramento Kings,Right,213.36,108.96
Willie Cauley-Stein,3551160,2017,Sacramento Kings,Right,213.36,108.96
Willie Cauley-Stein,3704160,2018,Sacramento Kings,Right,213.36,108.96
