Player,Season,Team,Salary,PPG,Height,Weight,PPM
Kawhi Leonard,2015,San Antonio Spurs,2894059,16.51562,201,102,0.51992
Kawhi Leonard,2016,San Antonio Spurs,16500000,21.15278,201,102,0.63992
Kedrick Brown,2002,Boston Celtics,1528440,2.17241,201,101,0.25714
Kedrick Brown,2003,Boston Celtics,1643040,2.84314,201,101,0.21772
Kedrick Brown,2004,TOT,1757640,5.25455,201,101,0.29825
Kedrick Brown,2004,Boston Celtics,1757640,5.2381,201,101,0.26961
Kedrick Brown,2004,Cleveland Cavaliers,1757640,5.26471,201,101,0.31907
Kedrick Brown,2005,Philadelphia 76ers,2332388,1.5,201,101,0.21818
Keith Bogans,2004,Orlando Magic,366931,6.82192,196,98,0.27868
Keith Bogans,2005,Charlotte Hornets,620046,9.64865,196,98,0.39866
Keith Bogans,2006,TOT,869373,8.63889,196,98,0.32531
Keith Bogans,2006,Charlotte Hornets,869373,8.74359,196,98,0.40212
Keith Bogans,2006,Houston Rockets,869373,8.51515,196,98,0.2641
Keith Bogans,2007,Orlando Magic,2510000,5.05085,196,98,0.30101
Keith Bogans,2008,Orlando Magic,2440000,8.67073,196,98,0.32348
Keith Bogans,2009,TOT,2565000,5.6,196,98,0.28616
Keith Bogans,2009,Orlando Magic,2565000,5.25,196,98,0.24015
Keith Bogans,2009,Milwaukee Bucks,2565000,6.03448,196,98,0.36082
Keith Bogans,2010,San Antonio Spurs,1033342,4.39241,196,98,0.22258
Keith Bogans,2011,Chicago Bulls,1600000,4.37805,196,98,0.24572
Keith Bogans,2012,Brooklyn Nets,848266,4.2,196,98,0.2234
Keith Bogans,2013,BRK,1229225,4.2027,196,98,0.22088
Keith Bogans,2014,Boston Celtics,5058198,2,196,98,0.21818
Keith Closs,2000,Los Angeles Clippers,1680000,4.17544,221,96,0.29024
Keith Langford,2008,San Antonio Spurs,272316,1,193,98,0.2
Keith McLeod,2004,Minnesota Timberwolves,366931,2.66667,188,85,0.22506
Keith McLeod,2005,Utah Jazz,750000,7.84906,188,85,0.30101
Keith McLeod,2006,Utah Jazz,1250000,5.60606,188,85,0.30032
Keith McLeod,2007,TOT,1350000,4.8125,188,85,0.32173
Keith McLeod,2007,Golden State Warriors,1350000,5.30769,188,85,0.36412
Keith McLeod,2007,Indiana Pacers,1350000,4.22727,188,85,0.27434
Keith Van Horn,2000,Brooklyn Nets,3451920,19.1875,208,100,0.55176
Keith Van Horn,2001,Brooklyn Nets,9000000,16.95918,208,100,0.47952
Keith Van Horn,2002,Brooklyn Nets,10865250,14.80247,208,100,0.48641
Keith Van Horn,2003,Philadelphia 76ers,12072500,15.89189,208,100,0.50321
Keith Van Horn,2004,TOT,13279750,16.13889,208,100,0.49658
Keith Van Horn,2004,New York Knicks,13279750,16.3617,208,100,0.48856
Keith Van Horn,2004,Milwaukee Bucks,13279750,15.72,208,100,0.51305
Keith Van Horn,2005,TOT,14487000,11.22581,208,100,0.46338
Keith Van Horn,2005,Milwaukee Bucks,14487000,10.36364,208,100,0.41809
Keith Van Horn,2005,Dallas Mavericks,14487000,12.2069,208,100,0.51754
Keith Van Horn,2006,Dallas Mavericks,15694250,8.90566,208,100,0.43303
Kelenna Azubuike,2007,Golden State Warriors,251657,7.09756,196,100,0.43498
Kelenna Azubuike,2008,Golden State Warriors,687456,8.54321,196,100,0.39954
Kelenna Azubuike,2009,Golden State Warriors,2900000,14.36486,196,100,0.44758
Kelenna Azubuike,2010,Golden State Warriors,3132000,13.88889,196,100,0.54113
Kelly Olynyk,2014,Boston Celtics,1986360,8.67143,213,108,0.43357
Kelly Olynyk,2015,Boston Celtics,2075760,10.25,213,108,0.461
Kelly Olynyk,2016,Boston Celtics,2165160,9.95652,213,108,0.49247
Kelvin Cato,2000,Houston Rockets,1299000,8.72308,211,116,0.35863
Kelvin Cato,2001,Houston Rockets,5330000,4.71429,211,116,0.26442
Kelvin Cato,2002,Houston Rockets,6048000,6.57333,211,116,0.25717
Kelvin Cato,2003,Houston Rockets,6696000,4.54795,211,116,0.26624
Kelvin Cato,2004,Houston Rockets,7344000,6.05797,211,116,0.23982
Kelvin Cato,2005,Orlando Magic,7992000,6.96774,211,116,0.28328
Kelvin Cato,2006,TOT,8640000,3.62963,211,116,0.29429
Kelvin Cato,2006,Orlando Magic,8640000,3.82609,211,116,0.29431
Kelvin Cato,2006,Detroit Pistons,8640000,2.5,211,116,0.29412
Kelvin Cato,2007,New York Knicks,1071225,1.22222,211,116,0.23158
Kemba Walker,2012,Charlotte Hornets,2356320,12.10606,185,78,0.44587
Kemba Walker,2013,Charlotte Hornets,2532960,17.7439,185,78,0.50892
Kemba Walker,2014,Charlotte Hornets,2568360,17.65753,185,78,0.49311
Kemba Walker,2015,CHO,3272091,17.33871,185,78,0.50731
Kemba Walker,2016,CHO,12000000,20.85185,185,78,0.58544
Ken Johnson,2003,Miami Heat,349458,2,211,109,0.20513
Kendall Gill,2000,Brooklyn Nets,5600000,13.06579,196,89,0.42166
Kendall Gill,2001,Brooklyn Nets,7000000,9.12903,196,89,0.31726
Kendall Gill,2002,Miami Heat,1538000,5.72308,196,89,0.26383
Kendall Gill,2003,Minnesota Timberwolves,1030000,8.70732,196,89,0.34526
Kendall Gill,2004,Chicago Bulls,1070000,9.625,196,89,0.382
Kendall Gill,2005,Milwaukee Bucks,912195,6.07143,196,89,0.2993
Kendall Marshall,2013,Phoenix Suns,1919160,2.97917,193,89,0.2037
Kendall Marshall,2014,Los Angeles Lakers,2005560,7.96296,193,89,0.27494
Kendall Marshall,2015,Milwaukee Bucks,915243,4.21429,193,89,0.28297
Kendall Marshall,2016,Philadelphia 76ers,2144722,3.7,193,89,0.2775
Kendrick Perkins,2004,Boston Celtics,814320,2.2,208,127,0.62857
Kendrick Perkins,2005,Boston Celtics,875400,2.48333,208,127,0.2719
Kendrick Perkins,2006,Boston Celtics,936480,5.20588,208,127,0.26577
Kendrick Perkins,2007,Boston Celtics,1689409,4.5,208,127,0.20558
Kendrick Perkins,2008,Boston Celtics,4480912,6.94872,208,127,0.28347
Kendrick Perkins,2009,Boston Celtics,4578880,8.52632,208,127,0.28762
Kendrick Perkins,2010,Boston Celtics,4250000,10.14103,208,127,0.36722
Kendrick Perkins,2011,TOT,4640208,6,208,127,0.2345
Kendrick Perkins,2011,Boston Celtics,4640208,7.25,208,127,0.27796
Kendrick Perkins,2011,Oklahoma City Thunder,4640208,5.11765,208,127,0.2028
Kendrick Perkins,2012,Oklahoma City Thunder,7123626,5.06154,208,127,0.18865
Kendrick Perkins,2013,Oklahoma City Thunder,7800531,4.23077,208,127,0.16888
Kendrick Perkins,2014,Oklahoma City Thunder,8477437,3.40323,208,127,0.17481
Kendrick Perkins,2015,TOT,9654342,3.61765,208,127,0.21429
Kendrick Perkins,2015,Oklahoma City Thunder,9654342,3.96078,208,127,0.20591
Kendrick Perkins,2015,Cleveland Cavaliers,9654342,2.58824,208,127,0.26347
Kendrick Perkins,2016,New Orleans Pelicans,1499200,2.45946,208,127,0.1679
Kenneth Faried,2012,Denver Nuggets,1254720,10.23913,203,104,0.45419
Kenneth Faried,2013,Denver Nuggets,1348800,11.5375,203,104,0.41059
Kenneth Faried,2014,Denver Nuggets,1367640,13.7,203,104,0.50321
Kenneth Faried,2015,Denver Nuggets,2249768,12.61333,203,104,0.4535
Kenneth Faried,2016,Denver Nuggets,11235955,12.46269,203,104,0.49292
Kenny Anderson,2000,Boston Celtics,6680000,14.0122,183,76,0.44312
Kenny Anderson,2001,Boston Celtics,7520000,7.45455,183,76,0.28975
Kenny Anderson,2002,Boston Celtics,8350000,9.61842,183,76,0.30082
Kenny Anderson,2003,TOT,9185000,6.09836,183,76,0.32775
Kenny Anderson,2003,Oklahoma City Thunder,9185000,6.13158,183,76,0.33817
Kenny Anderson,2003,New Orleans Pelicans,9185000,6.04348,183,76,0.31166
Kenny Anderson,2004,Indiana Pacers,1070000,5.95455,183,76,0.2895
Kenny Anderson,2005,TOT,1100000,4.72093,183,76,0.27322
Kenny Anderson,2005,Atlanta Hawks,1100000,5,183,76,0.27197
Kenny Anderson,2005,Los Angeles Clippers,1100000,2,183,76,0.30769
Kenny Satterfield,2002,Denver Nuggets,332817,5.25,188,84,0.3375
Kenny Satterfield,2003,TOT,512435,3.38462,188,84,0.26295
Kenny Satterfield,2003,Denver Nuggets,512435,5.59091,188,84,0.29286
Kenny Satterfield,2003,Philadelphia 76ers,512435,0.52941,188,84,0.10976
Kenny Thomas,2000,Houston Rockets,823440,8.25,201,118,0.33055
Kenny Thomas,2001,Houston Rockets,885120,7.13514,201,118,0.29011
Kenny Thomas,2002,Houston Rockets,946920,14.09722,201,118,0.40862
Kenny Thomas,2003,TOT,1557684,10.10606,201,118,0.33721
Kenny Thomas,2003,Houston Rockets,1557684,9.85,201,118,0.33618
Kenny Thomas,2003,Philadelphia 76ers,1557684,10.21739,201,118,0.33764
Kenny Thomas,2004,Philadelphia 76ers,5500000,13.59459,201,118,0.37273
Kenny Thomas,2005,TOT,6000000,12.43836,201,118,0.41901
Kenny Thomas,2005,Philadelphia 76ers,6000000,11.2766,201,118,0.39435
Kenny Thomas,2005,Sacramento Kings,6000000,14.53846,201,118,0.4593
Kenny Thomas,2006,Sacramento Kings,6500000,9.12195,201,118,0.32621
Kenny Thomas,2007,Sacramento Kings,7187500,5.33871,201,118,0.23442
Kenny Thomas,2008,Sacramento Kings,7875000,1.3913,201,118,0.11388
Kenny Thomas,2009,Sacramento Kings,8562500,0.75,201,118,0.09677
Kenny Thomas,2010,Sacramento Kings,8775000,1.57692,201,118,0.13099
Kent Bazemore,2013,Golden State Warriors,473604,2.01639,196,91,0.46067
Kent Bazemore,2014,TOT,788872,6.01493,196,91,0.44237
Kent Bazemore,2014,Golden State Warriors,788872,2.29545,196,91,0.37687
Kent Bazemore,2014,Los Angeles Lakers,788872,13.13043,196,91,0.46967
Kent Bazemore,2015,Atlanta Hawks,2000000,5.2,196,91,0.29456
Kent Bazemore,2016,Atlanta Hawks,2000000,11.62667,196,91,0.41863
Kentavious Caldwell-Pope,2014,Detroit Pistons,2653080,5.875,196,93,0.2969
Kentavious Caldwell-Pope,2015,Detroit Pistons,2772480,12.71951,196,93,0.40317
Kentavious Caldwell-Pope,2016,Detroit Pistons,2891760,14.53947,196,93,0.3962
Kenyon Martin,2001,Brooklyn Nets,3536640,11.97059,206,106,0.35827
Kenyon Martin,2002,Brooklyn Nets,3801960,14.87671,206,106,0.43371
Kenyon Martin,2003,Brooklyn Nets,4067160,16.66234,206,106,0.4882
Kenyon Martin,2004,Brooklyn Nets,5128689,16.70769,206,106,0.48224
Kenyon Martin,2005,Denver Nuggets,9454546,15.52857,206,106,0.47843
Kenyon Martin,2006,Denver Nuggets,10636364,12.85714,206,106,0.46572
Kenyon Martin,2007,Denver Nuggets,12068182,9.5,206,106,0.30159
Kenyon Martin,2008,Denver Nuggets,13250000,12.35211,206,106,0.40621
Kenyon Martin,2009,Denver Nuggets,14431816,11.65152,206,106,0.36428
Kenyon Martin,2010,Denver Nuggets,15363636,11.5,206,106,0.33585
Kenyon Martin,2011,Denver Nuggets,16545454,8.625,206,106,0.33577
Kenyon Martin,2012,Los Angeles Clippers,2500000,5.16667,206,106,0.23085
Kenyon Martin,2013,New York Knicks,437470,7.16667,206,106,0.2993
Kenyon Martin,2014,New York Knicks,1399507,4.28125,206,106,0.21643
Kenyon Martin,2015,Milwaukee Bucks,414551,1.81818,206,106,0.19231
Keon Clark,2000,Denver Nuggets,1289400,8.5679,211,100,0.37514
Keon Clark,2001,TOT,1379400,7.90123,211,100,0.37209
Keon Clark,2001,Denver Nuggets,1379400,6.48571,211,100,0.30186
Keon Clark,2001,Toronto Raptors,1379400,8.97826,211,100,0.42665
Keon Clark,2002,Toronto Raptors,1971163,11.2963,211,100,0.41876
Keon Clark,2003,Sacramento Kings,4546000,6.7,211,100,0.30112
Keon Clark,2004,Utah Jazz,5000600,2,211,100,0.14815
Kerry Kittles,2000,Brooklyn Nets,7166666,13.01613,196,81,0.42563
Kerry Kittles,2002,Brooklyn Nets,8166667,13.43902,196,81,0.42368
Kerry Kittles,2003,Brooklyn Nets,8966667,13.04615,196,81,0.43465
Kerry Kittles,2004,Brooklyn Nets,9266666,13.07317,196,81,0.3772
Kerry Kittles,2005,Los Angeles Clippers,9566667,6.27273,196,81,0.28395
Kevin Burleson,2006,Charlotte Hornets,398762,1.79487,191,93,0.20588
Kevin Durant,2008,Oklahoma City Thunder,4171200,20.3,206,109,0.58671
Kevin Durant,2009,Oklahoma City Thunder,4484040,25.28378,206,109,0.64853
Kevin Durant,2010,Oklahoma City Thunder,4796880,30.14634,206,109,0.7632
Kevin Durant,2011,Oklahoma City Thunder,6053663,27.70513,206,109,0.71132
Kevin Durant,2012,Oklahoma City Thunder,15506632,28.0303,206,109,0.72663
Kevin Durant,2013,Oklahoma City Thunder,16669630,28.14815,206,109,0.731
Kevin Durant,2014,Oklahoma City Thunder,17832627,32.01235,206,109,0.83056
Kevin Durant,2015,Oklahoma City Thunder,18995624,25.40741,206,109,0.75137
Kevin Durant,2016,Oklahoma City Thunder,20158622,28.18056,206,109,0.78704
Kevin Edwards,2001,VAN,1000000,3.47826,191,86,0.25237
Kevin Garnett,2000,Minnesota Timberwolves,16806300,22.92593,211,100,0.57262
Kevin Garnett,2001,Minnesota Timberwolves,19610000,22.02469,211,100,0.55715
Kevin Garnett,2002,Minnesota Timberwolves,22400000,21.16049,211,100,0.53984
Kevin Garnett,2003,Minnesota Timberwolves,25200000,22.96341,211,100,0.567
Kevin Garnett,2004,Minnesota Timberwolves,28000000,24.23171,211,100,0.61498
Kevin Garnett,2005,Minnesota Timberwolves,16000000,22.15854,211,100,0.58219
Kevin Garnett,2006,Minnesota Timberwolves,18000000,21.78947,211,100,0.56003
Kevin Garnett,2007,Minnesota Timberwolves,21000000,22.42105,211,100,0.56895
Kevin Garnett,2008,Boston Celtics,23750000,18.83099,211,100,0.57431
Kevin Garnett,2009,Boston Celtics,24751934,15.77193,211,100,0.50734
Kevin Garnett,2010,Boston Celtics,16400000,14.34783,211,100,0.48058
Kevin Garnett,2011,Boston Celtics,18800000,14.87324,211,100,0.47568
Kevin Garnett,2012,Boston Celtics,21247044,15.78333,211,100,0.50805
Kevin Garnett,2013,Boston Celtics,11566265,14.76471,211,100,0.49654
Kevin Garnett,2014,BRK,12443735,6.51852,211,100,0.3174
Kevin Garnett,2015,TOT,12000000,6.87234,211,100,0.33929
Kevin Garnett,2015,BRK,12000000,6.78571,211,100,0.33372
Kevin Garnett,2015,Minnesota Timberwolves,12000000,7.6,211,100,0.38776
Kevin Garnett,2016,Minnesota Timberwolves,8500000,3.21053,211,100,0.21942
Kevin Jones,2013,Cleveland Cavaliers,390027,2.96875,203,114,0.28443
Kevin Love,2009,Minnesota Timberwolves,3163680,11.09877,208,118,0.43896
Kevin Love,2010,Minnesota Timberwolves,3401040,14.03333,208,118,0.49125
Kevin Love,2011,Minnesota Timberwolves,3638280,20.21918,208,118,0.5653
Kevin Love,2012,Minnesota Timberwolves,4609701,26.03636,208,118,0.6676
Kevin Love,2013,Minnesota Timberwolves,13668750,18.33333,208,118,0.53398
Kevin Love,2014,Minnesota Timberwolves,14693906,26.1039,208,118,0.71863
Kevin Love,2015,Cleveland Cavaliers,15719062,16.37333,208,118,0.48499
Kevin Love,2016,Cleveland Cavaliers,19500000,16.02597,208,118,0.50908
Kevin Martin,2005,Sacramento Kings,872040,2.91111,201,84,0.28791
Kevin Martin,2006,Sacramento Kings,937440,10.80556,201,84,0.40669
Kevin Martin,2007,Sacramento Kings,1002840,20.225,201,84,0.57417
Kevin Martin,2008,Sacramento Kings,1808121,23.65574,201,84,0.65117
Kevin Martin,2009,Sacramento Kings,8760335,24.58824,201,84,0.64407
Kevin Martin,2010,TOT,10180170,20.56522,201,84,0.5793
Kevin Martin,2010,Sacramento Kings,10180170,19.81818,201,84,0.56331
Kevin Martin,2010,Houston Rockets,10180170,21.25,201,84,0.59371
Kevin Martin,2011,Houston Rockets,11100005,23.45,201,84,0.72071
Kevin Martin,2012,Houston Rockets,11519840,17.05,201,84,0.53956
Kevin Martin,2013,Oklahoma City Thunder,12439675,13.98701,201,84,0.50421
Kevin Martin,2014,Minnesota Timberwolves,6500000,19.08824,201,84,0.59623
Kevin Martin,2015,Minnesota Timberwolves,6792500,19.97436,201,84,0.59831
Kevin Martin,2016,TOT,7085000,9.34545,201,84,0.46941
Kevin Martin,2016,Minnesota Timberwolves,7085000,10.64103,201,84,0.4976
Kevin Martin,2016,San Antonio Spurs,7085000,6.1875,201,84,0.37931
Kevin Murphy,2013,Utah Jazz,473604,0.88235,198,84,0.28846
Kevin Ollie,2000,Philadelphia 76ers,422235,1.8,193,89,0.24828
Kevin Ollie,2001,TOT,523500,3.08571,193,89,0.23351
Kevin Ollie,2001,Brooklyn Nets,523500,1.15789,193,89,0.13665
Kevin Ollie,2001,Philadelphia 76ers,523500,3.80392,193,89,0.25393
Kevin Ollie,2002,TOT,590850,5.7037,193,89,0.26814
Kevin Ollie,2002,Chicago Bulls,590850,5.84615,193,89,0.26527
Kevin Ollie,2002,Indiana Pacers,590850,5.44828,193,89,0.27383
Kevin Ollie,2003,TOT,1000000,6.5122,193,89,0.2815
Kevin Ollie,2003,Milwaukee Bucks,1000000,5.71698,193,89,0.26886
Kevin Ollie,2003,Oklahoma City Thunder,1000000,7.96552,193,89,0.3
Kevin Ollie,2004,Cleveland Cavaliers,2458500,4.15854,193,89,0.2434
Kevin Ollie,2005,Philadelphia 76ers,2704350,1.07692,193,89,0.17722
Kevin Ollie,2006,Philadelphia 76ers,2950200,2.74286,193,89,0.17961
Kevin Ollie,2007,Philadelphia 76ers,3196050,3.75472,193,89,0.21654
Kevin Ollie,2008,Philadelphia 76ers,3441900,1.75,193,89,0.23333
Kevin Ollie,2009,Minnesota Timberwolves,1262275,4.04,193,89,0.23765
Kevin Ollie,2010,Oklahoma City Thunder,1306455,1.76,193,89,0.1673
Kevin Willis,2000,Toronto Raptors,2625000,7.64557,213,100,0.35974
Kevin Willis,2001,TOT,2870000,9.25641,213,100,0.39454
Kevin Willis,2001,Toronto Raptors,2870000,8.82857,213,100,0.40078
Kevin Willis,2001,Denver Nuggets,2870000,9.60465,213,100,0.38999
Kevin Willis,2002,Houston Rockets,3000000,6.05769,213,100,0.36416
Kevin Willis,2003,San Antonio Spurs,1030000,4.1831,213,100,0.35357
Kevin Willis,2004,San Antonio Spurs,1070000,3.41667,213,100,0.43968
Kevin Willis,2005,Atlanta Hawks,1300000,3,213,100,0.25291
Keyon Dooling,2001,Los Angeles Clippers,1538880,5.90789,191,89,0.36297
Keyon Dooling,2002,Los Angeles Clippers,1654320,4.14286,191,89,0.37419
Keyon Dooling,2003,Los Angeles Clippers,1769760,6.36364,191,89,0.3612
Keyon Dooling,2004,Los Angeles Clippers,2256444,6.2069,191,89,0.31662
Keyon Dooling,2005,Miami Heat,745046,5.16216,191,89,0.32264
Keyon Dooling,2006,Orlando Magic,3100000,9.4,191,89,0.41337
Keyon Dooling,2007,Orlando Magic,3348000,7.89394,191,89,0.36307
Keyon Dooling,2008,Orlando Magic,3596000,8.06944,191,89,0.43553
Keyon Dooling,2009,Brooklyn Nets,3300000,9.71429,191,89,0.36066
Keyon Dooling,2010,Brooklyn Nets,3564000,6.86792,191,89,0.37487
Keyon Dooling,2011,Milwaukee Bucks,2000000,7.1375,191,89,0.32499
Keyon Dooling,2012,Boston Celtics,2246400,3.95652,191,89,0.27492
Keyon Dooling,2013,Memphis Grizzlies,1352181,4.42857,191,89,0.37805
Khalid El-Amin,2001,Chicago Bulls,316969,6.28,178,91,0.33547
Khalid Reeves,2000,Chicago Bulls,30309,3.66667,191,90,0.22917
Khris Middleton,2013,Detroit Pistons,473604,6.11111,201,98,0.34737
Khris Middleton,2014,Milwaukee Bucks,788872,12.07317,201,98,0.40244
Khris Middleton,2015,Milwaukee Bucks,915243,13.35443,201,98,0.44365
Khris Middleton,2016,Milwaukee Bucks,15000000,18.1519,201,98,0.50281
Kim English,2013,Detroit Pistons,473604,2.90244,198,91,0.29238
Kirk Haston,2002,Charlotte Hornets,1182600,1.73333,206,110,0.33766
Kirk Haston,2003,New Orleans Pelicans,1271400,0.5,206,110,0.10526
Kirk Hinrich,2004,Chicago Bulls,2185920,12.03947,191,86,0.33814
Kirk Hinrich,2005,Chicago Bulls,2349840,15.66234,191,86,0.43071
Kirk Hinrich,2006,Chicago Bulls,2513880,15.85185,191,86,0.43452
Kirk Hinrich,2007,Chicago Bulls,3192628,16.5875,191,86,0.46742
Kirk Hinrich,2008,Chicago Bulls,11250000,11.49333,191,86,0.36218
Kirk Hinrich,2009,Chicago Bulls,10000000,9.86275,191,86,0.37565
Kirk Hinrich,2010,Chicago Bulls,9500000,10.87838,191,86,0.32447
Kirk Hinrich,2011,TOT,9000000,10.23611,191,86,0.34168
Kirk Hinrich,2011,Washington Wizards,9000000,11.0625,191,86,0.36098
Kirk Hinrich,2011,Atlanta Hawks,9000000,8.58333,191,86,0.30029
Kirk Hinrich,2012,Atlanta Hawks,8100000,6.58333,191,86,0.25546
Kirk Hinrich,2013,Chicago Bulls,3941000,7.65,191,86,0.2602
Kirk Hinrich,2014,Chicago Bulls,4059000,9.12329,191,86,0.31474
Kirk Hinrich,2015,Chicago Bulls,2730000,5.71212,191,86,0.23416
Kirk Hinrich,2016,TOT,2870000,2.97826,191,86,0.21712
Kirk Hinrich,2016,Chicago Bulls,2870000,3.77143,191,86,0.23784
Kirk Hinrich,2016,Atlanta Hawks,2870000,0.45455,191,86,0.06579
Kirk Penney,2004,Miami Heat,8950,1.5,196,100,0.16667
Kirk Snyder,2005,Utah Jazz,1336920,4.97059,198,102,0.37307
Kirk Snyder,2006,NOK,1437240,7.97059,198,102,0.41374
Kirk Snyder,2007,Houston Rockets,1537440,4.92308,198,102,0.34103
Kirk Snyder,2008,TOT,2358433,7.25,198,102,0.34297
Kirk Snyder,2008,Houston Rockets,2358433,3.77778,198,102,0.41975
Kirk Snyder,2008,Minnesota Timberwolves,2358433,8.40741,198,102,0.33382
Kiwane Garris,2000,Orlando Magic,61147,1.33333,188,83,0.17391
Klay Thompson,2012,Golden State Warriors,2126520,12.51515,201,93,0.51368
Klay Thompson,2013,Golden State Warriors,2286000,16.57317,201,93,0.46287
Klay Thompson,2014,Golden State Warriors,2317920,18.37037,201,93,0.51883
Klay Thompson,2015,Golden State Warriors,3075880,21.66234,201,93,0.67943
Klay Thompson,2016,Golden State Warriors,15500000,22.1375,201,93,0.66429
Kobe Bryant,2000,Los Angeles Lakers,9000000,22.5,198,91,0.58835
Kobe Bryant,2001,Los Angeles Lakers,10130000,28.5,198,91,0.69637
Kobe Bryant,2002,Los Angeles Lakers,11250000,25.2375,198,91,0.65916
Kobe Bryant,2003,Los Angeles Lakers,12375000,30.0122,198,91,0.72361
Kobe Bryant,2004,Los Angeles Lakers,13500000,23.95385,198,91,0.63629
Kobe Bryant,2005,Los Angeles Lakers,14175000,27.56061,198,91,0.67646
Kobe Bryant,2006,Los Angeles Lakers,15946875,35.4,198,91,0.86421
Kobe Bryant,2007,Los Angeles Lakers,17718750,31.55844,198,91,0.77389
Kobe Bryant,2008,Los Angeles Lakers,19490625,28.32927,198,91,0.72776
Kobe Bryant,2009,Los Angeles Lakers,21262500,26.84146,198,91,0.74358
Kobe Bryant,2010,Los Angeles Lakers,23034375,26.9863,198,91,0.69489
Kobe Bryant,2011,Los Angeles Lakers,24806250,25.34146,198,91,0.74775
Kobe Bryant,2012,Los Angeles Lakers,25244493,27.86207,198,91,0.72401
Kobe Bryant,2013,Los Angeles Lakers,27849149,27.34615,198,91,0.70793
Kobe Bryant,2014,Los Angeles Lakers,30453805,13.83333,198,91,0.46893
Kobe Bryant,2015,Los Angeles Lakers,23500000,22.34286,198,91,0.64789
Kobe Bryant,2016,Los Angeles Lakers,25000000,17.59091,198,91,0.62319
Kosta Koufos,2009,Utah Jazz,1129320,4.66667,213,120,0.39646
Kosta Koufos,2010,Utah Jazz,1214040,1.47222,213,120,0.30814
Kosta Koufos,2011,TOT,1352640,3.2,213,120,0.36866
Kosta Koufos,2011,Minnesota Timberwolves,1352640,2.71795,213,120,0.31548
Kosta Koufos,2011,Denver Nuggets,1352640,4.90909,213,120,0.55102
Kosta Koufos,2012,Denver Nuggets,2203792,5.47917,213,120,0.33207
Kosta Koufos,2013,Denver Nuggets,3000000,8,213,120,0.35663
Kosta Koufos,2014,Memphis Grizzlies,3000000,6.425,213,120,0.38102
